Article_ID,Date,Source,Title,Content_Snippet,Entity_Mentioned,Sector,Sentiment_Score,Sentiment_Label,Language
7ec2eb7b-9099-4515-b837-76e212137846,2021-04-25,The National,.ﺭﺎﻤﺜﺘﺳﺍ ﺔﻗﺎﻃ ﺩﺎﺼﺘﻗﺍ ﻲﺑﺩ ﻮﻤﻧ ﺔﺣﺎﻴﺳ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻘﻋ,.ﻲﺑﺩ ﺔﻴﻟﺎﻣ ﻮﻤﻧ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻣﻻﺍ ﻕﻮﺳ,Masdar,Energy,0.38,Positive,Arabic
e489088f-c9ce-4c18-8b8f-dbf12029015b,2023-06-22,Arab News,New theme park opens in Downtown Dubai,Expo 2020 has announced record profits in its latest move to expand market share.,Expo 2020,Tourism,0.72,Positive,English
1b13ac79-1611-423b-8463-f67644b780d5,2024-04-13,Gulf News,New law to impact Real Estate sector,"According to industry experts, the real estate sector is experiencing unprecedented demand due to government policies.",DP World,Real Estate,0.41,Positive,English
64f5dd5a-3cb7-4cac-88cb-157aa3d2b2fb,2021-05-07,Khaleej Times,Dubai apartment prices surge by 1%,The policy introduced by UAE Central Bank is expected to modernize the real estate sector.,Dubai South,Real Estate,0.36,Positive,English
1266239c-0d60-4943-81ff-9751af657218,2022-07-08,Dubai Chronicle,BitOasis (Crypto) launches new platform for investors,"According to industry experts, the finance sector is experiencing market correction due to government policies.",BitOasis (Crypto),Finance,0.57,Positive,English
0bc3d449-d1c6-43d0-893b-951e5dcfe619,2025-08-26,Dubai Chronicle,New law to impact Real Estate sector,The law introduced by Dubai Government is expected to regulate the real estate sector.,Emaar,Real Estate,0.49,Positive,English
0d911517-d96e-4278-ae83-f4c2b30de25f,2020-05-22,Arab News,.ﻲﺑﺩ ﺔﻛﺮﺷ ﻕﻮﺳ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﺎﻤﺜﺘﺳﺍ,.ﺕﺍﺭﺎﻘﻋ ﺭﺎﻤﺜﺘﺳﺍ ﺭﻮﻄﺗ ﻮﻤﻧ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻉﻭﺮﺸﻣ ﺔﻛﺮﺷ,AI Ministry,Tech,0.37,Positive,Arabic
c34eefc9-68bb-4c43-bf83-36059ecc1260,2024-11-30,Khaleej Times,Dubai villa prices surge by 16%,Dubai South has announced new regulations in its latest move to expand market share.,Dubai South,Real Estate,0.15,Neutral,English
7b6c4513-444a-4384-9ce9-068e97b0e7b2,2025-04-10,Gulf News,Dubai villa prices surge by 30%,Emaar has announced a strategic partnership in its latest move to expand market share.,Emaar,Real Estate,0.47,Positive,English
f2c7d5f5-0ea9-4f44-9efb-cd58b1977f90,2022-09-11,WAM (UAE News Agency),Dubai Hills emerges as new hotspot for villa investments,DP World has announced a strategic partnership in its latest move to enhance services.,DP World,Real Estate,1.0,Positive,English
7a1d3636-322b-4399-a8b7-b53e34f63fb3,2020-05-06,Facebook News Pages,Dubai Islamic Bank launches new app for SMEs,"According to industry experts, the finance sector is experiencing strong performance due to government policies.",Dubai Islamic Bank,Finance,0.14,Neutral,English
6db7e247-b39b-42ab-8e0c-b5e78aadd7d8,2025-11-27,Facebook News Pages,policy changes drives growth to tourism sector,"According to industry experts, the tourism sector is experiencing market correction due to global trends.",Expo 2020,Tourism,0.61,Positive,English
f52d1751-f133-4ab6-8033-1d54a16e343f,2022-11-03,Khaleej Times,Dubai ranked most improved in global tourism index,"According to industry experts, the tourism sector is experiencing unprecedented demand due to consumer demand.",Expo 2020,Tourism,0.76,Positive,English
bc4453e8-2901-4ba6-9965-8a3c4243b8b7,2023-12-09,Dubai Media Office,app launches in UAE with enhanced security,"According to industry experts, the tech sector is experiencing a slowdown due to technological advancements.",Careem,Tech,0.79,Positive,English
e8c6b341-872f-46e3-9a6c-1351f6d0970a,2022-10-25,Emirates 24/7,New law to impact Real Estate sector,"In a recent interview, Analyst stated that DP World will invest in R&D in the coming months.",DP World,Real Estate,0.35,Positive,English
8e4fcdef-890c-4160-a4a5-1620d54de202,2020-06-23,Khaleej Times,G42 raises $79 in Series A funding,third-party reports show that prices has increased by 29% compared to last year.,G42,Tech,0.02,Neutral,English
35b9ac0e-f8d4-4d21-9f88-408fb8db5e27,2024-04-06,Arab News,Dubai South reports steady performance in Q4 results,"According to industry experts, the real estate sector is experiencing strong performance due to global trends.",Dubai South,Real Estate,0.62,Positive,English
113e70dd-0e0c-479a-8e0f-b20771b17d8a,2021-04-07,Khaleej Times,G42 raises $202 in seed funding,third-party reports show that growth has fluctuated by 25% compared to last year.,G42,Tech,0.67,Positive,English
ff39d100-f43b-4f83-8afd-61186f6e841c,2021-11-03,The National,Dubai South announces new commercial project in Dubai Marina,"In a recent interview, Analyst stated that Dubai South will launch new products in the coming months.",Dubai South,Real Estate,0.7,Positive,English
09274101-a14f-49c3-a317-96887eba2454,2020-01-08,Khaleej Times,.ﺔﺣﺎﻴﺳ ﺔﻗﺎﻃ ﺔﻴﻟﺎﻣ ﺩﺎﺼﺘﻗﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻘﻋ ﻲﺑﺩ ﻉﻭﺮﺸﻣ ﺔﻛﺮﺷ,.ﺕﺍﺭﺎﻣﻻﺍ ﺩﺎﺼﺘﻗﺍ ﺔﺣﺎﻴﺳ ﻉﻭﺮﺸﻣ ﻮﻤﻧ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻘﻋ,Emaar,Real Estate,0.23,Neutral,Arabic
1b82f458-3b62-4aba-8314-08e4dd51ef99,2023-03-06,Arab News,Dubai apartment prices drop by 25%,"According to industry experts, the real estate sector is experiencing rapid growth due to government policies.",DP World,Real Estate,-0.02,Neutral,English
ecd42ff4-c64d-45b3-9f0e-f8cc65f583a2,2020-02-08,Bloomberg MENA,G42 partners with local startup for innovation hub,G42 has announced an innovative solution in its latest move to improve sustainability.,G42,Tech,0.73,Positive,English
180eeeea-6269-4d3c-aa98-39b74099f647,2021-12-16,Emirates 24/7,New regulation to impact Real Estate sector,"According to industry experts, the real estate sector is experiencing strong performance due to government policies.",Nakheel,Real Estate,0.78,Positive,English
e55c70b9-b913-46dd-a9a4-ac4f82cd13b2,2023-04-05,WAM (UAE News Agency),.ﺕﺍﺭﺎﻘﻋ ﺔﻛﺮﺷ ﻮﻤﻧ ﻲﺑﺩ ﺭﺎﻤﺜﺘﺳﺍ,.ﺕﺍﺭﺎﻘﻋ ﻲﺑﺩ ﺔﻗﺎﻃ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻴﻟﺎﻣ ﺭﻮﻄﺗ ﻮﻤﻧ ﺕﺍﺭﺎﻣﻻﺍ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ,DP World,Real Estate,0.26,Neutral,Arabic
6c97c9e1-3e43-45c1-a20e-1827957e635c,2020-04-18,Facebook News Pages,Emaar announces new mixed-use project in Downtown Dubai,The framework introduced by DIFC is expected to regulate the real estate sector.,Emaar,Real Estate,-0.09,Neutral,English
b23ca2cf-7dd7-4ca5-b5fc-5c40f6e9db33,2022-09-10,The National,.ﻉﺎﻄﻗ ﺕﺍﺭﺎﻘﻋ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﻲﺑﺩ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﺣﺎﻴﺳ,.ﻮﻤﻧ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﺔﻴﻟﺎﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺭﺎﻤﺜﺘﺳﺍ ﻉﺎﻄﻗ,BitOasis (Crypto),Finance,0.44,Positive,Arabic
bc74a278-7aed-44c0-8fbd-2a805875e894,2022-09-24,LinkedIn Influencers,Dubai Islamic Bank launches new app for expats,"According to industry experts, the finance sector is experiencing market correction due to technological advancements.",Dubai Islamic Bank,Finance,0.39,Positive,English
1df6fe5d-cbbf-4305-93de-cc23202b9618,2024-05-14,Bloomberg MENA,policy changes drives decline to tourism sector,The regulation introduced by DIFC is expected to restrict the tourism sector.,Dubai Tourism,Tourism,0.86,Positive,English
ab6ac7e6-e8ee-4202-bbbe-ae75861efcfe,2021-11-26,Emirates 24/7,New museum opens in Downtown Dubai,The regulation introduced by Federal Authority is expected to transform the tourism sector.,Jumeirah Group,Tourism,1.0,Positive,English
c81327a5-3914-4187-8540-17aca3459fee,2020-07-07,Gulf News,Rotana announces expansion with 4 new properties,"According to industry experts, the tourism sector is experiencing unprecedented demand due to government policies.",Expo 2020,Tourism,0.72,Positive,English
17df54bc-2be7-40d6-bbef-8c386d0c1894,2020-11-11,Zawya,Energy sector to invest $493 in digital transformation,TAQA has announced a major expansion in its latest move to boost growth.,TAQA,Energy,0.44,Positive,English
6b8ab4e7-e10a-4af7-a0fd-fd5cf587b61d,2021-06-17,Bloomberg MENA,Nakheel reports steady performance in Q1 results,Nakheel has announced record profits in its latest move to regulate the market.,Nakheel,Real Estate,0.25,Neutral,English
b4689e37-4754-4643-b91f-da90e9bbc212,2022-10-26,Dubai Chronicle,DIFC launches new app for SMEs,"In a recent interview, Minister stated that DIFC will hire more staff in the coming months.",DIFC,Finance,0.62,Positive,English
2fd10b14-1b75-45cd-a69a-7a204ffe94e2,2020-12-20,Dubai Media Office,.ﻮﻤﻧ ﺔﻴﻟﺎﻣ ﻕﻮﺳ ﻉﻭﺮﺸﻣ ﺔﻛﺮﺷ ﺔﺣﺎﻴﺳ,.ﺭﺎﻤﺜﺘﺳﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻕﻮﺳ ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺭﻮﻄﺗ ﺔﺣﺎﻴﺳ,DP World,Real Estate,0.31,Neutral,Arabic
88370df3-a84f-4e07-9309-8d18b3b73627,2020-04-10,Zawya,Dubai South announces new mega project in Downtown Dubai,Dubai South has announced record profits in its latest move to expand market share.,Dubai South,Real Estate,-0.12,Neutral,English
828a8eb9-42ab-4670-9cdc-eefae2415330,2020-05-07,The National,Downtown Dubai emerges as new hotspot for villa investments,Emaar has announced record profits in its latest move to improve sustainability.,Emaar,Real Estate,0.1,Neutral,English
9f05d647-2d11-48dc-afaf-e5ce873eeab0,2024-09-02,Arab News,Dubai South announces new mixed-use project in Dubai Hills,The regulation introduced by DIFC is expected to regulate the real estate sector.,Dubai South,Real Estate,0.44,Positive,English
6aea234f-eedd-41ce-aa81-bb318943aab7,2024-10-03,Dubai Media Office,.ﻮﻤﻧ ﺔﺣﺎﻴﺳ ﻉﺎﻄﻗ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻗﺎﻃ ﻉﻭﺮﺸﻣ ﺩﺎﺼﺘﻗﺍ ﺔﻛﺮﺷ,.ﻉﻭﺮﺸﻣ ﺕﺍﺭﺎﻣﻻﺍ ﺭﺎﻤﺜﺘﺳﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻕﻮﺳ ﺔﺣﺎﻴﺳ ﻉﺎﻄﻗ ﻲﺑﺩ ﺔﻗﺎﻃ,Dubai South,Real Estate,0.47,Positive,Arabic
34a0b375-99da-4c83-bf62-38a8cb5d447b,2022-06-16,Arabian Business,Nakheel announces new commercial project in Business Bay,Nakheel has announced an innovative solution in its latest move to boost growth.,Nakheel,Real Estate,0.3,Neutral,English
4a253401-133c-4765-90cc-6572df0865bc,2025-06-11,LinkedIn Influencers,SAR/stocks prices fluctuate amid global trends,Mashreq Bank has announced a major expansion in its latest move to regulate the market.,Mashreq Bank,Finance,0.54,Positive,English
e85c8313-6f02-401b-b635-c85c33c10656,2025-07-04,Arabian Business,SAR/crypto prices stabilize amid market conditions,"According to industry experts, the finance sector is experiencing unprecedented demand due to government policies.",BitOasis (Crypto),Finance,0.58,Positive,English
1d4c0204-6eb2-41cb-910d-c0602696de08,2025-04-20,The National,.ﺔﻗﺎﻃ ﻉﺎﻄﻗ ﻲﺑﺩ ﺔﻴﻟﺎﻣ ﻉﻭﺮﺸﻣ,.ﺭﻮﻄﺗ ﻲﺑﺩ ﻮﻤﻧ ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﻉﺎﻄﻗ ﺕﺍﺭﺎﻘﻋ,Careem,Tech,0.78,Positive,Arabic
c0296e05-1db0-4111-bba8-2c131472b289,2023-06-18,WAM (UAE News Agency),New IoT initiative launched by G42,The regulation introduced by UAE Central Bank is expected to modernize the tech sector.,G42,Tech,0.74,Positive,English
8058365f-5b2c-4f9a-9a91-717d39e9dfa7,2024-10-08,The National,Dubai welcomes 8 million tourists in 2021,government reports show that growth has fluctuated by 43% compared to last year.,Dubai Tourism,Tourism,0.5,Positive,English
a3a4ccfc-31c6-48c8-bf2a-1b454c3f1b85,2021-01-20,Bloomberg MENA,policy changes drives growth to tourism sector,The framework introduced by DIFC is expected to restrict the tourism sector.,Expo 2020,Tourism,0.75,Positive,English
2190938c-e4b8-4fc9-a3ad-a246e15ad7db,2024-06-08,Dubai Chronicle,Dubai welcomes 18 million tourists in 2023,"According to industry experts, the tourism sector is experiencing unprecedented demand due to government policies.",Expo 2020,Tourism,0.98,Positive,English
50fc273f-ec91-476d-a7cc-805253bcea9c,2022-09-26,Emirates 24/7,TAQA signs MoU with international firm for smart city,The regulation introduced by UAE Central Bank is expected to boost the energy sector.,TAQA,Energy,0.57,Positive,English
e0321fb3-fb46-428c-b2c2-6436e55e11ef,2023-02-09,Gulf News,.ﺔﻛﺮﺷ ﺩﺎﺼﺘﻗﺍ ﻉﺎﻄﻗ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺕﺍﺭﺎﻘﻋ ﻕﻮﺳ,.ﻉﻭﺮﺸﻣ ﺭﻮﻄﺗ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻛﺮﺷ ﺩﺎﺼﺘﻗﺍ ﻕﻮﺳ ﻲﺑﺩ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻘﻋ ﺔﻴﻟﺎﻣ,DP World,Real Estate,-0.14,Neutral,Arabic
24be8a64-2582-40e2-ab6b-b274f353f942,2020-11-06,Bloomberg MENA,app launches in UAE with localized content,Careem has announced a major expansion in its latest move to improve sustainability.,Careem,Tech,0.72,Positive,English
e941e4a6-25da-4beb-86f1-45d8607612ab,2023-06-03,Gulf News,Business Bay emerges as new hotspot for apartment investments,industry reports show that demand has fluctuated by 13% compared to last year.,Emaar,Real Estate,0.35,Positive,English
069d3f22-922f-494e-825f-93d3256b1ddf,2021-07-21,Bloomberg MENA,New blockchain initiative launched by AI Ministry,"In a recent interview, Analyst stated that AI Ministry will launch new products in the coming months.",AI Ministry,Tech,0.45,Positive,English
dcef201c-ad75-4299-b57e-816cc50acfd4,2023-09-18,Khaleej Times,.ﻲﺑﺩ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻣﻻﺍ ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ,.ﻉﻭﺮﺸﻣ ﺔﺣﺎﻴﺳ ﻲﺑﺩ ﺔﻛﺮﺷ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻣﻻﺍ ﺭﺎﻤﺜﺘﺳﺍ,Dubai Tourism,Tourism,0.63,Positive,Arabic
9d6a7206-7786-4fe1-818c-c8d9453f6e9c,2020-01-08,Zawya,G42 raises $114 in Series C funding,government reports show that demand has decreased by 36% compared to last year.,G42,Tech,0.54,Positive,English
b7269cd2-e039-46ca-8950-57fcb40753a3,2024-09-15,Bloomberg MENA,Energy sector to invest $107 in digital transformation,"In a recent interview, Director stated that TAQA will review policies in the coming months.",TAQA,Energy,0.52,Positive,English
548c9fcd-b8a0-430f-a1c7-5f348f3afa1c,2023-01-24,Arab News,BitOasis (Crypto) announces revision to investment,The law introduced by UAE Central Bank is expected to boost the finance sector.,BitOasis (Crypto),Finance,0.21,Neutral,English
118ab166-107f-41c1-9233-2dc05fcc1c20,2020-05-10,Arabian Business,DP World announces new residential project in Business Bay,"According to industry experts, the real estate sector is experiencing market correction due to economic conditions.",DP World,Real Estate,-0.01,Neutral,English
48aa2fa0-6511-49b2-9923-ec4f88c769c6,2023-09-19,Khaleej Times,New regulation to impact Real Estate sector,The policy introduced by Dubai Government is expected to transform the real estate sector.,Emaar,Real Estate,0.18,Neutral,English
d751eab5-193b-4e75-a913-a9510c3cd1f7,2022-04-30,Bloomberg MENA,Masdar reports strong growth in profit,"According to industry experts, the energy sector is experiencing rapid growth due to economic conditions.",Masdar,Energy,0.24,Neutral,English
cbb90d73-7c03-4c7c-8a31-04881ed12998,2022-09-20,Khaleej Times,Dubai townhouse prices drop by 2%,"In a recent interview, Analyst stated that DP World will review policies in the coming months.",DP World,Real Estate,0.3,Neutral,English
165825e7-d7a3-4590-a849-51fba1de4ad4,2023-06-17,Dubai Chronicle,New regulation to impact Real Estate sector,government reports show that prices has stabilized by 7% compared to last year.,Nakheel,Real Estate,0.45,Positive,English
04e35a3f-7aee-4402-bce7-66724d81a3e4,2020-02-04,Arab News,Souq.com partners with government for smart city,"According to industry experts, the tech sector is experiencing market correction due to economic conditions.",Souq.com,Tech,0.6,Positive,English
cf5e0631-b154-495f-9491-0ee258ff99b3,2024-05-02,Emirates 24/7,Dubai ranked top in global tourism index,government reports show that demand has increased by 33% compared to last year.,Dubai Tourism,Tourism,0.78,Positive,English
fbe4a8e0-e9e6-488d-96fa-eeb1b6e2cc61,2021-11-02,Khaleej Times,Dubai villa prices drop by 19%,The law introduced by Dubai Government is expected to modernize the real estate sector.,Emaar,Real Estate,0.44,Positive,English
b8195340-dcc4-4212-b7e3-ea6ec33103a1,2020-06-21,Facebook News Pages,Dubai welcomes 15 million tourists in 2020,"According to industry experts, the tourism sector is experiencing market correction due to economic conditions.",Jumeirah Group,Tourism,0.27,Neutral,English
099d1ebf-9a55-41b6-8446-e50c74fe0625,2025-02-27,Khaleej Times,.ﻮﻤﻧ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻘﻋ ﺔﺣﺎﻴﺳ ﺭﻮﻄﺗ ﻉﺎﻄﻗ ﻕﻮﺳ,.ﺔﻗﺎﻃ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻣﻻﺍ ﺕﺍﺭﺎﻘﻋ ﻉﺎﻄﻗ ﺔﺣﺎﻴﺳ ﻮﻤﻧ ﺔﻴﻟﺎﻣ,Jumeirah Group,Tourism,0.74,Positive,Arabic
2113582a-59df-42f5-aa59-6dc46366ef53,2021-05-16,Twitter Threads,AI Ministry raises $129 in Series C funding,"According to industry experts, the tech sector is experiencing unprecedented demand due to economic conditions.",AI Ministry,Tech,0.41,Positive,English
ea39a495-26d1-4d9a-847e-1460691b6d05,2023-09-05,Gulf News,USD/stocks prices fluctuate amid global trends,"According to industry experts, the finance sector is experiencing a slowdown due to economic conditions.",Dubai Islamic Bank,Finance,0.66,Positive,English
e10b95f3-bbff-4b1e-bc47-b3320ff20d7f,2024-09-02,Dubai Chronicle,Mashreq Bank launches new service for HNWIs,The law introduced by Dubai Government is expected to regulate the finance sector.,Mashreq Bank,Finance,0.62,Positive,English
b0a0337a-6d80-4f3c-a17c-d241c21eebfc,2022-03-01,The National,Dubai Finance sector sees stabilize in output,The law introduced by Dubai Government is expected to transform the finance sector.,Dubai Islamic Bank,Finance,0.39,Positive,English
cbccd3a5-bd48-492e-987b-860bab9bc4d3,2022-09-30,Gulf News,Dubai Tech sector grows by 22%,"In a recent interview, Director stated that Souq.com will launch new products in the coming months.",Souq.com,Tech,0.7,Positive,English
8d7ea1f8-ef0f-4a45-ab03-03ca8efe0805,2022-11-13,Arab News,Emaar reports steady performance in Q4 results,Emaar has announced a major expansion in its latest move to boost growth.,Emaar,Real Estate,0.45,Positive,English
ac97ae4a-0941-45b3-affd-e0b033e1c846,2025-01-02,Bloomberg MENA,Dubai townhouse prices drop by 7%,"According to industry experts, the real estate sector is experiencing a slowdown due to economic conditions.",DP World,Real Estate,0.17,Neutral,English
8894f57f-43ab-4416-b6a0-5ac63334189e,2024-10-02,Arab News,Dubai Finance sector sees fluctuate in revenue,Mashreq Bank has announced new regulations in its latest move to enhance services.,Mashreq Bank,Finance,0.33,Neutral,English
56ce93ce-c2a3-4a79-9588-85d3775eeca8,2024-03-17,Facebook News Pages,.ﻲﺑﺩ ﺔﺣﺎﻴﺳ ﺭﻮﻄﺗ ﻉﺎﻄﻗ ﺔﻛﺮﺷ ﺩﺎﺼﺘﻗﺍ ﻕﻮﺳ,.ﻲﺑﺩ ﺔﻗﺎﻃ ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻣﻻﺍ ﻉﻭﺮﺸﻣ ﻉﺎﻄﻗ,Mashreq Bank,Finance,0.39,Positive,Arabic
df7e8da4-ff22-41b2-b248-b9cdb3e2bce7,2020-05-03,Arabian Business,.ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ ﻉﻭﺮﺸﻣ ﺭﺎﻤﺜﺘﺳﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,.ﺭﺎﻤﺜﺘﺳﺍ ﺕﺍﺭﺎﻣﻻﺍ ﺔﻴﻟﺎﻣ ﺔﺣﺎﻴﺳ ﻮﻤﻧ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻘﻋ ﺭﻮﻄﺗ,Emaar,Real Estate,-0.0,Neutral,Arabic
6669f902-1873-4da6-a43e-2149e9470d31,2022-06-29,Gulf News,DIFC launches new app for HNWIs,"In a recent interview, Spokesperson stated that DIFC will review policies in the coming months.",DIFC,Finance,0.33,Neutral,English
3fdd7f7a-bc11-432b-b327-2fa299e17df6,2023-03-29,Gulf News,G42 raises $137 in Series C funding,The law introduced by Dubai Government is expected to regulate the tech sector.,G42,Tech,0.22,Neutral,English
191ab7f9-8886-4351-b9c5-7d3d75401edc,2020-04-17,Emirates 24/7,TAQA signs MoU with government for digital transformation,"In a recent interview, CEO stated that TAQA will expand operations in the coming months.",TAQA,Energy,0.2,Neutral,English
56690d64-d177-4c83-95b7-28f2c22f5d15,2020-01-07,The National,New regulation to impact Real Estate sector,The regulation introduced by DIFC is expected to transform the real estate sector.,Nakheel,Real Estate,0.2,Neutral,English
fa41e6a8-e161-47f1-9a6a-5f118a53e4c7,2025-08-25,Gulf News,AI Ministry raises $123 in Series A funding,AI Ministry has announced a major expansion in its latest move to improve sustainability.,AI Ministry,Tech,0.45,Positive,English
a572b20d-07ad-4730-a101-87e0b06e98ae,2022-08-13,Dubai Media Office,.ﺔﻗﺎﻃ ﺔﻴﻟﺎﻣ ﺕﺍﺭﺎﻘﻋ ﺩﺎﺼﺘﻗﺍ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﺔﻛﺮﺷ ﻉﻭﺮﺸﻣ,.ﺔﻗﺎﻃ ﻮﻤﻧ ﺭﻮﻄﺗ ﺔﻛﺮﺷ ﺕﺍﺭﺎﻘﻋ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ,Jumeirah Group,Tourism,0.7,Positive,Arabic
0150a0bc-5aa2-4585-a146-b47fa3a14d4d,2024-03-24,Arabian Business,.ﺕﺍﺭﺎﻘﻋ ﺔﻴﻟﺎﻣ ﻕﻮﺳ ﻉﻭﺮﺸﻣ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻣﻻﺍ ﻮﻤﻧ,.ﻮﻤﻧ ﺩﺎﺼﺘﻗﺍ ﻲﺑﺩ ﺔﻗﺎﻃ ﺕﺍﺭﺎﻣﻻﺍ ﺭﺎﻤﺜﺘﺳﺍ ﻉﺎﻄﻗ ﺔﺣﺎﻴﺳ ﺔﻛﺮﺷ,Jumeirah Group,Tourism,0.86,Positive,Arabic
cde4941a-ff44-40d8-ac9e-363b457f9312,2021-05-29,Gulf News,Dubai Marina emerges as new hotspot for penthouse investments,The framework introduced by Federal Authority is expected to modernize the real estate sector.,DP World,Real Estate,0.18,Neutral,English
9c33b1ea-b128-421d-a718-856b7fcd2afb,2024-06-10,Khaleej Times,.ﺭﻮﻄﺗ ﺔﺣﺎﻴﺳ ﻉﻭﺮﺸﻣ ﺎﻴﺟﻮﻟﻮﻨﻜﺗ ﻕﻮﺳ ﺕﺍﺭﺎﻘﻋ ﺔﻗﺎﻃ ﺭﺎﻤﺜﺘﺳﺍ ﺔﻛﺮﺷ,.ﺩﺎﺼﺘﻗﺍ ﺕﺍﺭﺎﻣﻻﺍ ﻮﻤﻧ ﺔﻛﺮﺷ ﺔﻴﻟﺎﻣ,G42,Tech,0.9,Positive,Arabic
